Longitude,Latitude,Pixel,Scan
26.8198704,41.0990031,3200,122000
26.8420954,41.0985445,3300,122000
26.8643215,41.0980817,3400,122000
26.886549,41.0976146,3500,122000
26.9087778,41.0971432,3600,122000
26.9310082,41.0966675,3700,122000
26.9532401,41.0961875,3800,122000
26.9754737,41.0957033,3900,122000
26.9974867,41.0952196,3999,122000
26.1081999,41.0950059,0,122100
26.1304331,41.0946834,100,122100
26.1526644,41.0943566,200,122100
26.174894,41.0940256,300,122100
26.1971218,41.0936904,400,122100
26.219348,41.093351,500,122100
26.2415728,41.0930073,600,122100
26.2637961,41.0926594,700,122100
26.2860181,41.0923073,800,122100
26.3082389,41.0919509,900,122100
26.3304586,41.0915903,1000,122100
26.3526773,41.0912255,1100,122100
26.374895,41.0908564,1200,122100
26.3971119,41.0904831,1300,122100
26.4193281,41.0901056,1400,122100
26.4415437,41.0897238,1500,122100
26.4637587,41.0893377,1600,122100
26.4859733,41.0889475,1700,122100
26.5081875,41.088553,1800,122100
26.5304015,41.0881542,1900,122100
26.5526154,41.0877512,2000,122100
26.5748291,41.0873439,2100,122100
26.597043,41.0869324,2200,122100
26.6192569,41.0865166,2300,122100
26.6414711,41.0860966,2400,122100
26.6636857,41.0856723,2500,122100
26.6859006,41.0852438,2600,122100
26.7081161,41.084811,2700,122100
26.7303322,41.0843739,2800,122100
26.752549,41.0839326,2900,122100
26.7747667,41.083487,3000,122100
26.7969852,41.0830371,3100,122100
26.8192048,41.082583,3200,122100
26.8414254,41.0821246,3300,122100
26.8636473,41.0816619,3400,122100
26.8858705,41.0811949,3500,122100
26.908095,41.0807236,3600,122100
26.9303211,41.080248,3700,122100
26.9525487,41.0797682,3800,122100
26.974778,41.079284,3900,122100
26.9967868,41.0788005,3999,122100
26.1076663,41.0785864,0,122200
26.1298952,41.0782639,100,122200
26.1521222,41.0779372,200,122200
26.1743474,41.0776063,300,122200
26.196571,41.0772711,400,122200
26.2187929,41.0769318,500,122200
26.2410134,41.0765881,600,122200
26.2632324,41.0762403,700,122200
26.2854501,41.0758882,800,122200
26.3076666,41.0755319,900,122200
26.329882,41.0751714,1000,122200
26.3520964,41.0748066,1100,122200
26.3743098,41.0744376,1200,122200
26.3965225,41.0740644,1300,122200
26.4187344,41.0736869,1400,122200
26.4409456,41.0733052,1500,122200
26.4631564,41.0729192,1600,122200
26.4853666,41.072529,1700,122200
26.5075766,41.0721346,1800,122200
26.5297863,41.0717359,1900,122200
26.5519958,41.071333,2000,122200
26.5742053,41.0709258,2100,122200
26.5964148,41.0705144,2200,122200
26.6186245,41.0700987,2300,122200
26.6408344,41.0696788,2400,122200
26.6630447,41.0692546,2500,122200
26.6852553,41.0688262,2600,122200
26.7074665,41.0683935,2700,122200
26.7296783,41.0679565,2800,122200
26.7518909,41.0675153,2900,122200
26.7741042,41.0670698,3000,122200
26.7963185,41.06662,3100,122200
26.8185337,41.066166,3200,122200
26.8407501,41.0657076,3300,122200
26.8629677,41.065245,3400,122200
26.8851865,41.0647782,3500,122200
26.9074068,41.064307,3600,122200
26.9296286,41.0638316,3700,122200
26.9518519,41.0633518,3800,122200
26.9740769,41.0628678,3900,122200
26.9960815,41.0623844,3999,122200
26.1071303,41.0621693,0,122300
26.1293549,41.0618469,100,122300
26.1515777,41.0615202,200,122300
26.1737986,41.0611892,300,122300
26.1960179,41.0608541,400,122300
26.2182355,41.0605147,500,122300
26.2404517,41.0601711,600,122300
26.2626664,41.0598233,700,122300
26.2848798,41.0594712,800,122300
26.307092,41.059115,900,122300
26.3293031,41.0587544,1000,122300
26.3515132,41.0583897,1100,122300
26.3737224,41.0580207,1200,122300
26.3959307,41.0576475,1300,122300
26.4181383,41.0572701,1400,122300
26.4403453,41.0568884,1500,122300
26.4625517,41.0565025,1600,122300
26.4847577,41.0561123,1700,122300
26.5069634,41.0557179,1800,122300
26.5291688,41.0553193,1900,122300
26.5513741,41.0549164,2000,122300
26.5735793,41.0545092,2100,122300
26.5957845,41.0540979,2200,122300
26.6179899,41.0536822,2300,122300
26.6401955,41.0532624,2400,122300
26.6624015,41.0528382,2500,122300
26.6846078,41.0524098,2600,122300
26.7068147,41.0519772,2700,122300
26.7290223,41.0515403,2800,122300
26.7512305,41.0510991,2900,122300
26.7734396,41.0506537,3000,122300
26.7956495,41.050204,3100,122300
26.8178605,41.04975,3200,122300
26.8400726,41.0492918,3300,122300
26.8622859,41.0488292,3400,122300
26.8845004,41.0483624,3500,122300
26.9067164,41.0478913,3600,122300
26.9289339,41.047416,3700,122300
26.9511529,41.0469363,3800,122300
26.9733737,41.0464524,3900,122300
26.9953739,41.045969,3999,122300
26.1065994,41.0457457,0,122400
26.1288197,41.0454233,100,122400
26.1510382,41.0450966,200,122400
26.1732548,41.0447657,300,122400
26.1954698,41.0444306,400,122400
26.2176831,41.0440913,500,122400
26.239895,41.0437477,600,122400
26.2621054,41.0434,700,122400
26.2843146,41.043048,800,122400
26.3065225,41.0426917,900,122400
26.3287293,41.0423313,1000,122400
26.3509351,41.0419666,1100,122400
26.37314,41.0415976,1200,122400
26.395344,41.0412245,1300,122400
26.4175473,41.0408471,1400,122400
26.43975,41.0404655,1500,122400
26.4619522,41.0400796,1600,122400
26.4841539,41.0396895,1700,122400
26.5063552,41.0392952,1800,122400
26.5285564,41.0388966,1900,122400
26.5507573,41.0384938,2000,122400
26.5729582,41.0380868,2100,122400
26.5951592,41.0376755,2200,122400
26.6173603,41.0372599,2300,122400
26.6395616,41.0368401,2400,122400
26.6617633,41.0364161,2500,122400
26.6839654,41.0359878,2600,122400
26.706168,41.0355552,2700,122400
26.7283712,41.0351184,2800,122400
26.7505752,41.0346773,2900,122400
26.77278,41.034232,3000,122400
26.7949856,41.0337823,3100,122400
26.8171923,41.0333285,3200,122400
26.8394001,41.0328703,3300,122400
26.8616091,41.0324079,3400,122400
26.8838194,41.0319412,3500,122400
26.9060311,41.0314702,3600,122400
26.9282443,41.030995,3700,122400
26.9504591,41.0305154,3800,122400
26.9726755,41.0300316,3900,122400
26.9946716,41.0295484,3999,122400
26.1060673,41.0293163,0,122500
26.1282834,41.0289939,100,122500
26.1504975,41.0286673,200,122500
26.1727099,41.0283365,300,122500
26.1949205,41.0280014,400,122500
26.2171296,41.0276622,500,122500
26.2393372,41.0273187,600,122500
26.2615433,41.026971,700,122500
26.2837482,41.026619,800,122500
26.3059518,41.0262629,900,122500
26.3281543,41.0259025,1000,122500
26.3503558,41.0255379,1100,122500
26.3725564,41.025169,1200,122500
26.3947562,41.0247959,1300,122500
26.4169552,41.0244186,1400,122500
26.4391536,41.0240371,1500,122500
26.4613515,41.0236513,1600,122500
26.4835489,41.0232613,1700,122500
26.505746,41.0228671,1800,122500
26.5279428,41.0224686,1900,122500
26.5501395,41.0220659,2000,122500
26.5723361,41.0216589,2100,122500
26.5945328,41.0212477,2200,122500
26.6167296,41.0208323,2300,122500
26.6389266,41.0204126,2400,122500
26.661124,41.0199886,2500,122500
26.6833218,41.0195604,2600,122500
26.7055202,41.019128,2700,122500
26.7277191,41.0186913,2800,122500
26.7499188,41.0182503,2900,122500
26.7721193,41.0178051,3000,122500
26.7943207,41.0173556,3100,122500
26.8165231,41.0169018,3200,122500
26.8387266,41.0164438,3300,122500
26.8609313,41.0159815,3400,122500
26.8831373,41.0155149,3500,122500
26.9053447,41.015044,3600,122500
26.9275536,41.0145689,3700,122500
26.9497641,41.0140895,3800,122500
26.9719763,41.0136058,3900,122500
26.9939681,41.0131227,3999,122500
26.1055386,41.0128911,0,122600
26.1277503,41.0125688,100,122600
26.1499602,41.0122423,200,122600
26.1721683,41.0119115,300,122600
26.1943746,41.0115766,400,122600
26.2165794,41.0112374,500,122600
26.2387827,41.010894,600,122600
26.2609846,41.0105463,700,122600
26.2831851,41.0101945,800,122600
26.3053845,41.0098384,900,122600
26.3275827,41.0094781,1000,122600
26.3497799,41.0091136,1100,122600
26.3719762,41.0087448,1200,122600
26.3941717,41.0083718,1300,122600
26.4163665,41.0079946,1400,122600
26.4385606,41.0076132,1500,122600
26.4607542,41.0072275,1600,122600
26.4829473,41.0068376,1700,122600
26.5051401,41.0064435,1800,122600
26.5273327,41.0060451,1900,122600
26.5495251,41.0056425,2000,122600
26.5717174,41.0052356,2100,122600
26.5939098,41.0048245,2200,122600
26.6161023,41.0044092,2300,122600
26.6382951,41.0039896,2400,122600
26.6604882,41.0035658,2500,122600
26.6826817,41.0031377,2600,122600
26.7048758,41.0027054,2700,122600
26.7270705,41.0022688,2800,122600
26.7492659,41.0018279,2900,122600
26.7714621,41.0013828,3000,122600
26.7936592,41.0009334,3100,122600
26.8158573,41.0004798,3200,122600
26.8380566,41.0000219,3300,122600
26.860257,40.9995597,3400,122600
26.8824588,40.9990933,3500,122600
26.9046619,40.9986226,3600,122600
26.9268665,40.9981476,3700,122600
26.9490727,40.9976683,3800,122600
26.9712806,40.9971848,3900,122600
26.9932682,40.9967018,3999,122600
26.105001,40.996473,0,122700
26.1272084,40.9961507,100,122700
26.149414,40.9958242,200,122700
26.1716178,40.9954935,300,122700
26.1938199,40.9951586,400,122700
26.2160204,40.9948195,500,122700
26.2382194,40.9944761,600,122700
26.260417,40.9941285,700,122700
26.2826133,40.9937768,800,122700
26.3048084,40.9934207,900,122700
26.3270024,40.9930605,1000,122700
26.3491953,40.992696,1100,122700
26.3713873,40.9923273,1200,122700
26.3935785,40.9919544,1300,122700
26.415769,40.9915773,1400,122700
26.4379589,40.9911959,1500,122700
26.4601482,40.9908103,1600,122700
26.482337,40.9904205,1700,122700
26.5045256,40.9900264,1800,122700
26.5267138,40.9896282,1900,122700
26.548902,40.9892256,2000,122700
26.57109,40.9888189,2100,122700
26.5932782,40.9884078,2200,122700
26.6154664,40.9879926,2300,122700
26.6376549,40.9875731,2400,122700
26.6598437,40.9871494,2500,122700
26.682033,40.9867214,2600,122700
26.7042228,40.9862891,2700,122700
26.7264132,40.9858527,2800,122700
26.7486043,40.9854119,2900,122700
26.7707962,40.9849669,3000,122700
26.7929891,40.9845176,3100,122700
26.8151829,40.9840641,3200,122700
26.8373779,40.9836063,3300,122700
26.8595741,40.9831443,3400,122700
26.8817715,40.982678,3500,122700
26.9039704,40.9822074,3600,122700
26.9261707,40.9817325,3700,122700
26.9483727,40.9812533,3800,122700
26.9705763,40.9807699,3900,122700
26.9925596,40.9802871,3999,122700
26.1044736,40.980054,0,122800
26.1266768,40.9797317,100,122800
26.1488781,40.9794052,200,122800
26.1710777,40.9790745,300,122800
26.1932755,40.9787396,400,122800
26.2154717,40.9784005,500,122800
26.2376664,40.9780572,600,122800
26.2598597,40.9777096,700,122800
26.2820518,40.9773578,800,122800
26.3042426,40.9770018,900,122800
26.3264322,40.9766416,1000,122800
26.3486209,40.9762772,1100,122800
26.3708087,40.9759085,1200,122800
26.3929956,40.9755356,1300,122800
26.4151818,40.9751585,1400,122800
26.4373674,40.9747772,1500,122800
26.4595524,40.9743916,1600,122800
26.481737,40.9740018,1700,122800
26.5039212,40.9736078,1800,122800
26.5261052,40.9732096,1900,122800
26.5482891,40.9728071,2000,122800
26.5704729,40.9724004,2100,122800
26.5926568,40.9719894,2200,122800
26.6148407,40.9715742,2300,122800
26.637025,40.9711548,2400,122800
26.6592095,40.9707311,2500,122800
26.6813945,40.9703031,2600,122800
26.70358,40.969871,2700,122800
26.7257662,40.9694345,2800,122800
26.747953,40.9689938,2900,122800
26.7701407,40.9685489,3000,122800
26.7923293,40.9680997,3100,122800
26.8145188,40.9676463,3200,122800
26.8367095,40.9671885,3300,122800
26.8589014,40.9667266,3400,122800
26.8810946,40.9662603,3500,122800
26.9032892,40.9657898,3600,122800
26.9254853,40.965315,3700,122800
26.947683,40.9648359,3800,122800
26.9698823,40.9643525,3900,122800
26.9918614,40.9638698,3999,122800
26.1039428,40.9636317,0,122900
26.1261417,40.9633095,100,122900
26.1483388,40.9629831,200,122900
26.170534,40.9626524,300,122900
26.1927276,40.9623176,400,122900
26.2149195,40.9619785,500,122900
26.23711,40.9616352,600,122900
26.259299,40.9612877,700,122900
26.2814868,40.9609359,800,122900
26.3036733,40.96058,900,122900
26.3258587,40.9602198,1000,122900
26.3480431,40.9598555,1100,122900
26.3702266,40.9594869,1200,122900
26.3924092,40.959114,1300,122900
26.4145912,40.958737,1400,122900
26.4367725,40.9583557,1500,122900
26.4589532,40.9579702,1600,122900
26.4811336,40.9575805,1700,122900
26.5033135,40.9571865,1800,122900
26.5254933,40.9567884,1900,122900
26.5476729,40.9563859,2000,122900
26.5698524,40.9559793,2100,122900
26.592032,40.9555684,2200,122900
26.6142117,40.9551533,2300,122900
26.6363917,40.9547339,2400,122900
26.6585719,40.9543103,2500,122900
26.6807527,40.9538825,2600,122900
26.7029339,40.9534504,2700,122900
26.7251158,40.953014,2800,122900
26.7472984,40.9525734,2900,122900
26.7694818,40.9521286,3000,122900
26.7916661,40.9516795,3100,122900
26.8138514,40.9512261,3200,122900
26.8360378,40.9507685,3300,122900
26.8582255,40.9503066,3400,122900
26.8804144,40.9498405,3500,122900
26.9026047,40.9493701,3600,122900
26.9247965,40.9488954,3700,122900
26.9469899,40.9484164,3800,122900
26.969185,40.9479332,3900,122900
26.9911599,40.9474505,3999,122900
26.1034095,40.9472032,0,123000
26.1256042,40.9468811,100,123000
26.147797,40.9465547,200,123000
26.1699879,40.9462241,300,123000
26.1921772,40.9458893,400,123000
26.2143649,40.9455502,500,123000
26.2365511,40.945207,600,123000
26.2587358,40.9448596,700,123000
26.2809193,40.9445079,800,123000
26.3031016,40.944152,900,123000
26.3252827,40.9437919,1000,123000
26.3474629,40.9434276,1100,123000
26.3696421,40.9430591,1200,123000
26.3918205,40.9426864,1300,123000
26.4139981,40.9423094,1400,123000
26.4361751,40.9419282,1500,123000
26.4583516,40.9415428,1600,123000
26.4805277,40.9411531,1700,123000
26.5027034,40.9407593,1800,123000
26.5248789,40.9403612,1900,123000
26.5470542,40.9399589,2000,123000
26.5692295,40.9395523,2100,123000
26.5914048,40.9391415,2200,123000
26.6135802,40.9387265,2300,123000
26.6357559,40.9383072,2400,123000
26.657932,40.9378837,2500,123000
26.6801084,40.937456,2600,123000
26.7022854,40.937024,2700,123000
26.724463,40.9365878,2800,123000
26.7466413,40.9361473,2900,123000
26.7688205,40.9357026,3000,123000
26.7910005,40.9352536,3100,123000
26.8131816,40.9348003,3200,123000
26.8353637,40.9343428,3300,123000
26.8575471,40.933881,3400,123000
26.8797317,40.933415,3500,123000
26.9019178,40.9329447,3600,123000
26.9241054,40.9324702,3700,123000
26.9462945,40.9319913,3800,123000
26.9684853,40.9315082,3900,123000
26.990456,40.9310257,3999,123000
26.1028737,40.930776,0,123100
26.1250641,40.9304539,100,123100
26.1472526,40.9301276,200,123100
26.1694393,40.929797,300,123100
26.1916243,40.9294623,400,123100
26.2138077,40.9291234,500,123100
26.2359896,40.9287802,600,123100
26.2581701,40.9284328,700,123100
26.2803494,40.9280813,800,123100
26.3025274,40.9277255,900,123100
26.3247042,40.9273655,1000,123100
26.3468801,40.9270012,1100,123100
26.3690551,40.9266328,1200,123100
26.3912292,40.9262601,1300,123100
26.4134026,40.9258833,1400,123100
26.4355754,40.9255022,1500,123100
26.4577476,40.9251169,1600,123100
26.4799194,40.9247273,1700,123100
26.5020908,40.9243336,1800,123100
26.524262,40.9239356,1900,123100
26.5464331,40.9235333,2000,123100
26.5686041,40.9231269,2100,123100
26.5907752,40.9227162,2200,123100
26.6129464,40.9223013,2300,123100
26.6351178,40.9218821,2400,123100
26.6572896,40.9214588,2500,123100
26.6794617,40.9210311,2600,123100
26.7016345,40.9205993,2700,123100
26.7238078,40.9201631,2800,123100
26.7459819,40.9197228,2900,123100
26.7681567,40.9192782,3000,123100
26.7903325,40.9188293,3100,123100
26.8125093,40.9183762,3200,123100
26.8346872,40.9179188,3300,123100
26.8568663,40.9174572,3400,123100
26.8790467,40.9169913,3500,123100
26.9012285,40.9165211,3600,123100
26.9234118,40.9160467,3700,123100
26.9455967,40.915568,3800,123100
26.9677832,40.915085,3900,123100
26.9897497,40.9146027,3999,123100
26.1023483,40.9143548,0,123200
26.1245344,40.9140327,100,123200
26.1467186,40.9137064,200,123200
26.168901,40.9133759,300,123200
26.1910818,40.9130412,400,123200
26.2132609,40.9127023,500,123200
26.2354386,40.9123592,600,123200
26.2576148,40.9120119,700,123200
26.2797898,40.9116603,800,123200
26.3019635,40.9113046,900,123200
26.3241361,40.9109446,1000,123200
26.3463078,40.9105804,1100,123200
26.3684784,40.910212,1200,123200
26.3906483,40.9098394,1300,123200
26.4128175,40.9094626,1400,123200
26.434986,40.9090816,1500,123200
26.4571539,40.9086963,1600,123200
26.4793215,40.9083068,1700,123200
26.5014887,40.9079131,1800,123200
26.5236556,40.9075152,1900,123200
26.5458224,40.907113,2000,123200
26.5679892,40.9067067,2100,123200
26.590156,40.9062961,2200,123200
26.6123229,40.9058812,2300,123200
26.6344901,40.9054621,2400,123200
26.6566576,40.9050388,2500,123200
26.6788255,40.9046113,2600,123200
26.700994,40.9041795,2700,123200
26.7231631,40.9037434,2800,123200
26.7453329,40.9033032,2900,123200
26.7675035,40.9028586,3000,123200
26.789675,40.9024099,3100,123200
26.8118476,40.9019568,3200,123200
26.8340212,40.9014996,3300,123200
26.8561961,40.901038,3400,123200
26.8783722,40.9005722,3500,123200
26.9005498,40.9001022,3600,123200
26.9227288,40.8996278,3700,123200
26.9449094,40.8991492,3800,123200
26.9670917,40.8986663,3900,123200
26.989054,40.8981841,3999,123200
26.1018215,40.8979374,0,123300
26.1240034,40.8976153,100,123300
26.1461834,40.8972891,200,123300
26.1683615,40.8969586,300,123300
26.190538,40.8966239,400,123300
26.2127129,40.896285,500,123300
26.2348863,40.895942,600,123300
26.2570583,40.8955947,700,123300
26.279229,40.8952432,800,123300
26.3013985,40.8948875,900,123300
26.3235668,40.8945275,1000,123300
26.3457342,40.8941634,1100,123300
26.3679006,40.8937951,1200,123300
26.3900662,40.8934225,1300,123300
26.4122311,40.8930457,1400,123300
26.4343954,40.8926647,1500,123300
26.4565591,40.8922795,1600,123300
26.4787224,40.8918901,1700,123300
26.5008853,40.8914965,1800,123300
26.523048,40.8910986,1900,123300
26.5452106,40.8906965,2000,123300
26.5673731,40.8902902,2100,123300
26.5895356,40.8898796,2200,123300
26.6116983,40.8894648,2300,123300
26.6338612,40.8890458,2400,123300
26.6560245,40.8886226,2500,123300
26.6781882,40.8881951,2600,123300
26.7003524,40.8877634,2700,123300
26.7225172,40.8873274,2800,123300
26.7446828,40.8868872,2900,123300
26.7668492,40.8864428,3000,123300
26.7890164,40.8859941,3100,123300
26.8111847,40.8855412,3200,123300
26.8333541,40.885084,3300,123300
26.8555247,40.8846225,3400,123300
26.8776966,40.8841568,3500,123300
26.8998699,40.8836868,3600,123300
26.9220447,40.8832126,3700,123300
26.9442211,40.8827341,3800,123300
26.9663992,40.8822513,3900,123300
26.9883572,40.8817692,3999,123300
26.1012854,40.8815171,0,123400
26.123463,40.8811951,100,123400
26.1456387,40.8808689,200,123400
26.1678127,40.8805385,300,123400
26.1899849,40.8802038,400,123400
26.2121556,40.879865,500,123400
26.2343247,40.879522,600,123400
